125	0	clean-code-with-stats/src/Slice/CsvColumnSelector.cs
42	6	clean-code-with-stats/src/Slice/SliceApplication.cs
163	0	clean-code-with-stats/tests/Slice.Tests/SliceApplicationTests.cs
