152	14	clean-code-with-stats/src/Slice/CsvColumnSelector.cs
23	25	clean-code-with-stats/src/Slice/SliceApplication.cs
80	1	clean-code-with-stats/tests/Slice.Tests/SliceApplicationTests.cs
