170	1	clean-code-with-stats/src/Slice/CsvColumnSelector.cs
8	1	clean-code-with-stats/src/Slice/SliceApplication.cs
192	1	clean-code-with-stats/tests/Slice.Tests/SliceApplicationTests.cs
